id,Machine failure,Probability
136697,0,0.999300679934554
136698,0,0.9959364622597426
136699,0,0.996306008722619
136700,0,0.9987555194053614
136701,0,0.9972843572778383
136702,0,0.9984240144175582
136703,0,0.9903691264816438
136704,0,0.9991513521306464
136705,0,0.9987873512406168
136706,0,0.9982004497670993
136707,0,0.9975343623164756
136708,0,0.9923105268245197
136709,0,0.9998530360866841
136710,0,0.9980539892584915
136711,0,0.9970128749483371
136712,0,0.9994492284740478
136713,0,0.998190264454899
136714,0,0.9838677103566391
136715,0,0.9947138008793653
136716,0,0.9979478579539358
136717,0,0.9954894088394339
136718,0,0.9831988392710258
136719,0,0.9977785803860134
136720,0,0.9997605451953399
136721,0,0.9977855456211883
136722,0,0.9987332015940731
136723,0,0.9983444997268759
136724,0,0.9985505491809811
136725,0,0.997776473278837
136726,0,0.9984209708088957
136727,0,0.9980977163254193
136728,0,0.9987800990086034
136729,0,0.9967242751667563
136730,0,0.9980764523277218
136731,0,0.993144116909162
136732,0,0.9980325071132858
136733,0,0.9986166623348534
136734,0,0.9978380624185563
136735,0,0.9976220153558862
136736,0,0.9963877590720621
136737,0,0.998851399956493
136738,0,0.9982140951852956
136739,0,0.9925114155782571
136740,0,0.9969497497006983
136741,0,0.9847037533763526
136742,0,0.9962134149070694
136743,0,0.997965214271564
136744,0,0.9963885836443471
136745,0,0.9932405521386267
136746,0,0.9972091985471956
136747,0,0.9983565589037044
136748,0,0.9990464551493909
136749,0,0.9992306910117374
136750,0,0.9970199027270991
136751,0,0.997646222673385
136752,0,0.998961731436639
136753,0,0.9895037472788759
136754,0,0.9972272022833901
136755,0,0.9934640963764767
136756,0,0.9992023668964786
136757,0,0.9881409010196982
136758,0,0.9983587446521406
136759,0,0.9971717436600149
136760,0,0.9987155310178455
136761,0,0.9988475009760782
136762,0,0.9809910793795472
136763,0,0.9966659976776551
136764,0,0.9981130372537611
136765,0,0.9975330847501753
136766,0,0.997209673615796
136767,0,0.9908664514627051
136768,0,0.9987399795138275
136769,0,0.9973577263814696
136770,0,0.9981484178846939
136771,0,0.9957977500645859
136772,0,0.9889997672763858
136773,0,0.9986059656209458
136774,0,0.9981498944814903
136775,0,0.992828220448784
136776,0,0.9991238089695982
136777,0,0.997896551594982
136778,0,0.9973023173215153
136779,0,0.998122666106649
136780,0,0.9992776021056023
136781,0,0.9962225080733437
136782,0,0.9953531861271091
136783,0,0.9995586236264441
136784,0,0.9985694108794869
136785,0,0.9961688899688883
136786,0,0.9974363963850391
136787,0,0.9949788267921544
136788,0,0.9871943685903006
136789,0,0.9976064673403661
136790,0,0.9989658258230357
136791,0,0.99741422517882
136792,0,0.9958371762356593
136793,0,0.998822918786033
136794,0,0.9954607654371992
136795,0,0.9968540618450201
136796,0,0.9966761001109143
136797,0,0.9971154758639605
136798,0,0.9960654801695107
136799,0,0.9963164910817394
136800,0,0.9978127064806951
136801,0,0.9975978157825771
136802,0,0.997310573996016
136803,0,0.9982804161524166
136804,0,0.9979608310664272
136805,0,0.9957128099957947
136806,0,0.9991245515124575
136807,0,0.997979955630936
136808,0,0.9969445404617736
136809,0,0.9989293593819768
136810,0,0.993701398646226
136811,0,0.9944815506689452
136812,0,0.9993100172640137
136813,0,0.9799286531419649
136814,0,0.9967282054323152
136815,0,0.9992010331347606
136816,0,0.9990628522130524
136817,0,0.998550151605607
136818,0,0.9956186955203853
136819,0,0.9989305329804647
136820,0,0.9991073083405122
136821,0,0.998893702970261
136822,0,0.9866278679290743
136823,0,0.9985584625263482
136824,0,0.9990833050678282
136825,0,0.9981606490470513
136826,1,0.9968275319006058
136827,0,0.9993530022815714
136828,0,0.9985310364007615
136829,0,0.9940990233798833
136830,0,0.9969594478452828
136831,0,0.9990046930373747
136832,0,0.9981072328773167
136833,0,0.9987541583030094
136834,1,0.9944813508690141
136835,0,0.9981553595919135
136836,0,0.9968048717198438
136837,0,0.9983531852436766
136838,0,0.9975728190166616
136839,0,0.9990821772782094
136840,0,0.9980743522738255
136841,0,0.9957269304596565
136842,0,0.997328774499489
136843,0,0.9979745947093437
136844,0,0.996153067884696
136845,0,0.997847575751059
136846,0,0.9983512683877785
136847,0,0.9990256539684623
136848,0,0.9984239808830979
136849,0,0.996288011910001
136850,0,0.9974969781168769
136851,0,0.9981996354060867
136852,0,0.9964883667484254
136853,0,0.9937680091732299
136854,0,0.99778366278048
136855,0,0.9963585311672194
136856,0,0.9833769667597203
136857,0,0.9970945333891599
136858,0,0.9982054795582119
136859,0,0.9992472319681636
136860,0,0.9986212806156317
136861,0,0.9992377718154144
136862,0,0.9940134469628522
136863,0,0.9994225882838061
136864,0,0.9994926168104127
136865,0,0.9973450552182829
136866,0,0.9965414935828232
136867,0,0.9939190587910548
136868,0,0.9988142891263485
136869,0,0.9981231292300045
136870,0,0.9973384863556476
136871,0,0.9990142943588518
136872,0,0.9973647662645122
136873,0,0.9987984538077439
136874,0,0.9993538187227333
136875,0,0.9986858422802638
136876,0,0.9985183192158378
136877,0,0.9960486855494084
136878,0,0.9989532888716705
136879,0,0.9954019500849755
136880,0,0.9966629731192851
136881,0,0.9974822608019626
136882,0,0.9988587962212881
136883,0,0.9990322291807279
136884,0,0.9980540248705215
136885,0,0.9852814560609042
136886,0,0.9974950095423425
136887,0,0.9982206077222542
136888,0,0.9959815329384643
136889,0,0.9969705811809425
136890,0,0.9982472110822221
136891,0,0.997383468812754
136892,0,0.9983194504760249
136893,0,0.9978703949814758
136894,0,0.9993295671864482
136895,0,0.9973980495465645
136896,0,0.9987514732817414
136897,0,0.9960473033048696
136898,0,0.9969428343301187
136899,0,0.9980770122447951
136900,0,0.9985927145545184
136901,0,0.9979890794694434
136902,0,0.9978230799629385
136903,0,0.9990588149521404
136904,0,0.9972396276199607
136905,0,0.9972935610960932
136906,0,0.9988423390213393
136907,0,0.997454093337711
136908,0,0.9981258971916344
136909,0,0.9980751253404725
136910,0,0.9970192278631007
136911,0,0.9940488679944122
136912,0,0.9925910236142917
136913,0,0.9946558111175882
136914,0,0.9987346656726513
136915,0,0.9969293491360159
136916,0,0.998067542636282
136917,0,0.9976360119086827
136918,0,0.9986348025534867
136919,0,0.9978284194048597
136920,0,0.9987464594858051
136921,0,0.9900440605215441
136922,0,0.9987797230434516
136923,0,0.998881499036479
136924,0,0.999107951128475
136925,0,0.9994813794564319
136926,0,0.999809323318578
136927,0,0.9979747013598753
136928,0,0.9977246983510941
136929,0,0.9968986949830988
136930,0,0.997584266283073
136931,0,0.9894774454999037
136932,0,0.9941505723392355
136933,0,0.9980672074757402
136934,0,0.9968158160835173
136935,0,0.9985710083443309
136936,0,0.9964436036969101
136937,0,0.9990413993602083
136938,0,0.9986653894623054
136939,0,0.9986872832084551
136940,0,0.9985414768722491
136941,0,0.9885987487163604
136942,0,0.9984475084411161
136943,0,0.9982052624752831
136944,0,0.9391898736644033
136945,0,0.9948412489652879
136946,0,0.996008413597781
136947,0,0.9953271212487126
136948,0,0.9992494054931872
136949,0,0.9956161927087308
136950,0,0.9984877739067051
136951,0,0.9972934223836633
136952,0,0.9989436901984436
136953,0,0.9983708729097867
136954,0,0.999652720809809
136955,0,0.9984077231384024
136956,0,0.9988841229499428
136957,0,0.997579225603965
136958,0,0.9979276277569509
136959,0,0.9975642667542075
136960,1,0.9942650986041501
136961,0,0.9942564063944866
136962,0,0.9976936666587345
136963,0,0.9924056614128203
136964,0,0.9958231697739675
136965,0,0.9888296502581803
136966,0,0.9852343394359996
136967,0,0.9964665304995716
136968,0,0.9931426952495972
136969,0,0.9992613228560424
136970,0,0.9955722378478951
136971,0,0.9965712901803842
136972,0,0.9941449779049218
136973,0,0.996402414528274
136974,0,0.9991462500939532
136975,0,0.9943424897820469
136976,0,0.9985255265287443
136977,0,0.9974075890392211
136978,0,0.9981854949276103
136979,0,0.9987428420529108
136980,0,0.9992927692103061
136981,0,0.9983231131999961
136982,0,0.9971214620487671
136983,0,0.9983450649864045
136984,0,0.9978408075611229
136985,0,0.986003401246521
136986,0,0.9971170045696996
136987,0,0.9967260984091372
136988,0,0.9973404686453219
136989,0,0.9975377302642378
136990,0,0.9991605104038063
136991,0,0.9982712531561825
136992,0,0.9992686194546218
136993,0,0.9978242279986513
136994,0,0.9913242502963892
136995,0,0.9819116646939765
136996,0,0.9980903642247202
136997,0,0.9958086295587528
136998,0,0.9963316935480939
136999,0,0.9975237420919744
137000,0,0.9780524794076716
137001,0,0.998380047265863
137002,0,0.9972847159183498
137003,0,0.9979342005662193
137004,0,0.9728870173866248
137005,1,0.9987854612432849
137006,0,0.9993775491574859
137007,0,0.998543422686194
137008,0,0.9974262156814834
137009,0,0.9889900096024302
137010,0,0.9952132483048199
137011,0,0.996402560771611
137012,0,0.989974299500839
137013,0,0.9955757229537845
137014,0,0.9992330427800246
137015,0,0.9921238067147832
137016,0,0.9969313785024189
137017,0,0.9989701534875062
137018,0,0.9981183853387976
137019,0,0.9980248896892613
137020,0,0.9679423850183821
137021,0,0.993678640920291
137022,0,0.9989850896728839
137023,0,0.9980808381115553
137024,0,0.9973620463340277
137025,0,0.9989609467001946
137026,0,0.9889191375499694
137027,0,0.9980333397238932
137028,0,0.9984512002105338
137029,0,0.9991562573095811
137030,0,0.9957870329900496
137031,0,0.9910646997120165
137032,0,0.9944210256374615
137033,0,0.9960871946923144
137034,0,0.9944636322890963
137035,0,0.9874563094620913
137036,0,0.995361997258965
137037,1,0.9915571904153336
137038,0,0.9955586156036501
137039,0,0.9974518302545511
137040,0,0.9987465236802474
137041,0,0.9934811269614707
137042,0,0.9992009930504174
137043,0,0.9973929881877956
137044,0,0.9985742446757909
137045,0,0.9987301319978409
137046,0,0.9986524953980911
137047,0,0.9973767893160377
137048,0,0.9965553949480496
137049,0,0.9943767668839814
137050,0,0.9985501036698032
137051,0,0.9977825435484826
137052,0,0.9902276352734405
137053,0,0.997987601361737
137054,0,0.997739871744917
137055,0,0.9969345414142042
137056,0,0.9982037765762367
137057,0,0.9986252123410129
137058,0,0.9980311682781169
137059,0,0.9942657534909989
137060,0,0.9992311202252538
137061,0,0.9984559570037118
137062,0,0.9935044399022291
137063,0,0.9956575104758212
137064,0,0.9956409963322495
137065,0,0.9910720216551212
137066,0,0.9950022781124127
137067,0,0.9981543353985384
137068,0,0.9973046336667655
137069,0,0.9979781236364873
137070,0,0.9971130881937773
137071,0,0.9979313793063916
137072,0,0.9987205027121889
137073,0,0.9977893200535375
137074,0,0.9943866950693987
137075,0,0.996577389942813
137076,0,0.9991181925467909
137077,0,0.9968462226101709
137078,0,0.9980634505170284
137079,0,0.995572625398089
137080,0,0.9967737777184695
137081,0,0.9954085554632764
137082,0,0.9982641361563398
137083,0,0.9997078589358823
137084,0,0.99763654575733
137085,0,0.9959332933673938
137086,0,0.9943882375033533
137087,0,0.9987827427336097
137088,0,0.9930288289037732
137089,0,0.9984919618222392
137090,0,0.9980493461405853
137091,0,0.9992972073892415
137092,0,0.9938128680144437
137093,0,0.994007892333175
137094,0,0.9825399276067547
137095,0,0.9969636006442916
137096,0,0.9989301122250557
137097,0,0.9869936693727288
137098,0,0.9951967105465147
137099,0,0.99755771396154
137100,0,0.9982623100765061
137101,0,0.9970225251370224
137102,0,0.994739659572529
137103,0,0.9903870888760636
137104,0,0.9981403030339857
137105,0,0.9986819773751128
137106,0,0.9812056384690194
137107,0,0.9964614362646744
137108,0,0.9987061170753677
137109,0,0.9982301316207254
137110,0,0.9930082062330642
137111,0,0.9801264176720984
137112,1,0.9824731247222996
137113,0,0.9861046252045359
137114,0,0.9989661106036558
137115,0,0.9994790031073675
137116,0,0.9937149987509204
137117,0,0.9989289797794032
137118,0,0.9974422803134857
137119,0,0.9924315951822363
137120,0,0.9979471311942921
137121,0,0.9988136592364201
137122,0,0.995764229864668
137123,0,0.9977394973096667
137124,0,0.9891241244418032
137125,0,0.9988494621568651
137126,0,0.9991656749516942
137127,0,0.996361857736545
137128,0,0.9987323116341895
137129,0,0.9983277449564003
137130,0,0.9986324743240547
137131,0,0.9970775784674866
137132,0,0.9979435585263741
137133,0,0.9982356352600389
137134,0,0.9911590224931215
137135,0,0.9955595077596844
137136,0,0.9990418518583085
137137,0,0.9986695234862415
137138,0,0.9966860760456092
137139,0,0.9989458697444346
137140,0,0.9904539239648958
137141,0,0.9978685309303773
137142,0,0.9970372712519626
137143,0,0.9978915143079409
137144,0,0.9986775260470067
137145,0,0.9990639363038384
137146,0,0.9968182485691516
137147,0,0.9994033845757663
137148,0,0.9929283852963373
137149,0,0.9973598725793524
137150,0,0.9936028119934234
137151,0,0.9973703997692762
137152,0,0.9964250116625832
137153,0,0.9868184206692083
137154,0,0.9965838210372283
137155,0,0.9975993548303411
137156,0,0.9952536094979618
137157,0,0.9971131929915791
137158,0,0.9986021003007367
137159,0,0.997305245937891
137160,0,0.997779964441179
137161,0,0.9984788602019723
137162,0,0.9962901193608302
137163,0,0.9993317033280388
137164,0,0.9977460385570273
137165,0,0.9948249679154473
137166,0,0.9978331465729993
137167,0,0.9966300216134895
137168,0,0.9974357626435182
137169,0,0.996791807103379
137170,0,0.9987680403000221
137171,0,0.997592749997722
137172,0,0.998232053435646
137173,0,0.9952883732570119
137174,0,0.9993970323416003
137175,0,0.9951036678114765
137176,0,0.997604009905111
137177,0,0.9945826871481842
137178,0,0.9980462882444583
137179,0,0.9968906880796943
137180,0,0.9989847448807246
137181,0,0.9957822117755112
137182,0,0.98994587113864
137183,0,0.9981595673361379
137184,0,0.9982857035699477
137185,0,0.9945262925594073
137186,0,0.997561036380431
137187,0,0.9989186881962971
137188,0,0.9924788943025309
137189,0,0.9921543943529924
137190,0,0.9986231247152163
137191,0,0.9971754802136892
137192,1,0.50800175965473
137193,0,0.9982427279997214
137194,0,0.9987392165804174
137195,0,0.9889896961443408
137196,0,0.9957012347755904
137197,0,0.9958321369056375
137198,0,0.9927146415853633
137199,0,0.9992082777787369
137200,0,0.9986223217884872
137201,0,0.9911633912206387
137202,0,0.9953817492250855
137203,0,0.9984828409287158
137204,0,0.9993531953270058
137205,0,0.9969985270087828
137206,0,0.9991417178877734
137207,0,0.9946202617252342
137208,0,0.995925593376137
137209,0,0.9982650494000048
137210,0,0.9961343960105737
137211,0,0.9969636998319727
137212,0,0.9933309376625159
137213,0,0.9975182626170179
137214,0,0.9981142651799488
137215,0,0.9957056894020769
137216,0,0.9941323928389246
137217,0,0.9969827531697435
137218,0,0.9948224650798387
137219,0,0.9983211108581712
137220,0,0.9956114849508116
137221,0,0.9957715830276216
137222,0,0.9933271417765115
137223,0,0.9987587811231557
137224,0,0.9970499109301793
137225,0,0.9994626436396952
137226,0,0.9980184641123245
137227,0,0.9986041770599734
137228,0,0.9911539185170345
137229,0,0.9968028724203244
137230,0,0.999165813749491
137231,0,0.9962895478191677
137232,0,0.9984511713155584
137233,0,0.9975410821449712
137234,0,0.9989711638359231
137235,0,0.9983646681309747
137236,0,0.998747717799357
137237,0,0.9983771773099921
137238,0,0.9988388196666231
137239,0,0.9978567568041582
137240,0,0.9986846286977267
137241,0,0.9906060254580547
137242,0,0.9937982775531808
137243,0,0.9977702448653772
137244,0,0.99338849300732
137245,0,0.9907148777746957
137246,0,0.996303005944099
137247,0,0.9990024854694176
137248,0,0.9984747536070869
137249,0,0.9883747113282064
137250,0,0.9972375605047322
137251,0,0.9972561191505919
137252,0,0.9976775202625117
137253,0,0.9979800513261492
137254,0,0.9989151650963203
137255,0,0.9928484601789821
137256,0,0.9929818591842817
137257,0,0.9987880575953865
137258,0,0.9990542650077037
137259,0,0.9988903378348488
137260,0,0.9932934517308599
137261,0,0.9965692498457236
137262,0,0.9970814086833235
137263,0,0.9951469171152053
137264,0,0.9882584580411151
137265,0,0.9901022532825554
137266,0,0.9977919590607978
137267,0,0.9993841969382368
137268,0,0.9991058080631493
137269,0,0.9987683587925519
137270,0,0.9987333641392667
137271,0,0.9990708347046661
137272,0,0.9796912503037283
137273,0,0.9987980076309677
137274,0,0.9989168961625771
137275,0,0.9977345300497081
137276,0,0.9990792889379749
137277,0,0.9955736348913683
137278,0,0.9980970321669755
137279,0,0.9943852601738925
137280,0,0.9994082500612297
137281,0,0.9973381740362994
137282,0,0.9975080686714298
137283,0,0.9955111035198846
137284,0,0.9960256187813293
137285,0,0.997845118403808
137286,0,0.9973044108483582
137287,0,0.9979584330659127
137288,0,0.9891903392833176
137289,0,0.9986322981299126
137290,0,0.9976722634791223
137291,0,0.9990706942598571
137292,0,0.9970090615803323
137293,0,0.9970091618613326
137294,0,0.995885162198522
137295,0,0.9983068202659775
137296,0,0.9967482597798115
137297,0,0.9956908390537261
137298,0,0.990845992881555
137299,0,0.9987773568978603
137300,0,0.9938632594912649
137301,0,0.9980794976870245
137302,0,0.9988233753949975
137303,0,0.9965073212548694
137304,0,0.994163634574952
137305,0,0.9860005280777684
137306,0,0.9945180552972607
137307,0,0.9980864639671503
137308,0,0.9972831320032378
137309,0,0.9988021036181074
137310,0,0.9974783383211451
137311,0,0.9963755841930174
137312,0,0.9937540315223801
137313,0,0.9990656877509753
137314,0,0.998798644441124
137315,0,0.9955465082793719
137316,0,0.999214657405456
137317,0,0.9985240978116577
137318,0,0.9979285458420603
137319,0,0.9964261044861422
137320,0,0.9957736544097885
137321,0,0.998978850337303
137322,0,0.9985331775036365
137323,0,0.993399860357853
137324,0,0.9916772759345494
137325,0,0.9915377511749283
137326,0,0.9993211360952988
137327,0,0.9966437499687872
137328,0,0.9892277527203955
137329,0,0.9982700312184284
137330,0,0.9924766421362031
137331,0,0.9925710181537355
137332,0,0.9970103990644946
137333,0,0.9967644649900036
137334,0,0.9976473637189516
137335,0,0.9975558577318404
137336,0,0.9856320231079184
137337,0,0.9989553309099832
137338,0,0.996858216982031
137339,0,0.9985652799378498
137340,0,0.9992879751833466
137341,0,0.9992341560622294
137342,0,0.9987320003662353
137343,0,0.9974095147980827
137344,0,0.9952813543649336
137345,0,0.9988164578986041
137346,0,0.994518145342656
137347,0,0.9942098731890111
137348,0,0.9976408177674253
137349,0,0.9986974845926453
137350,0,0.9985654361316382
137351,0,0.992335465640552
137352,0,0.998139341249486
137353,0,0.9962313745388508
137354,0,0.9993598479373205
137355,0,0.9979683217516384
137356,0,0.9995052571565183
137357,0,0.9988295923368494
137358,0,0.9994787557033928
137359,0,0.9984465348548942
137360,0,0.9966938646736601
137361,0,0.9989369458290234
137362,0,0.997864548809687
137363,0,0.9985511137871799
137364,0,0.9944807826186716
137365,0,0.9991902066724715
137366,0,0.9961729752007501
137367,0,0.9726806478841381
137368,0,0.9989659316167829
137369,0,0.9968859638957502
137370,0,0.9992422701805783
137371,0,0.9945138393135164
137372,0,0.998849967631277
137373,0,0.997580743796233
137374,0,0.9990023048009143
137375,0,0.999043828142333
137376,0,0.9986620722387473
137377,0,0.9994542944384159
137378,0,0.9983899048101649
137379,1,0.9833238967886802
137380,0,0.9895608906619805
137381,0,0.9988626428037505
137382,0,0.9993951384324443
137383,0,0.9977786533492388
137384,0,0.9970117060477863
137385,1,0.9814482847555002
137386,0,0.9994072262917164
137387,0,0.999774391817148
137388,0,0.9991554566094488
137389,0,0.9988232187216337
137390,0,0.9994389138781494
137391,0,0.9989195263597124
137392,0,0.9991129424057829
137393,0,0.9951746996233543
137394,0,0.9977223472449142
137395,0,0.9988358818868333
137396,0,0.9984224575021544
137397,0,0.9959015172183936
137398,0,0.9977728564080288
137399,0,0.9794582119748465
137400,0,0.999105437544295
137401,0,0.9939148683622258
137402,0,0.9982524850101677
137403,0,0.9862261747057472
137404,0,0.9940386379581017
137405,0,0.9970093921830363
137406,0,0.9956956249132443
137407,0,0.9989366517278928
137408,0,0.9977067467183764
137409,0,0.9937922518503032
137410,0,0.9962857118230968
137411,0,0.9987640554961039
137412,0,0.9987916747581147
137413,0,0.9944989472011702
137414,0,0.9986524194546358
137415,0,0.9982044230930236
137416,0,0.9991248864350447
137417,0,0.9951833571636874
137418,0,0.9981119869080448
137419,0,0.99572021031684
137420,0,0.996370307130794
137421,0,0.9993736419937413
137422,0,0.9976706364562885
137423,0,0.9895890380528581
137424,0,0.9945678115127821
137425,0,0.9979084471757863
137426,0,0.9917009141958195
137427,0,0.993057532874745
137428,0,0.9978536454232021
137429,0,0.9986497175792609
137430,0,0.9945512015102973
137431,0,0.9952370079237319
137432,0,0.997556482598812
137433,0,0.9968039921558817
137434,0,0.9972333155936164
